Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,RSI,StocOsci,ADMI,VVR,SMA
1991-12-16,16.75,19.0,16.75,18.0,4489600.0,0.0,1.0,0.39929281284853,0.45292916084311,0.39929281284853,0.42909078395663,143667200.0,,54.32098765432099,,,0.42909078395663
1991-12-17,18.5,18.5,17.5,17.75,505500.0,0.0,1.0,0.44100997239987,0.44100997239987,0.41717159551339,0.42313118973501,16176000.0,0.0,47.7366255144033,,0.0,0.42611098684582
1991-12-18,17.75,18.25,17.75,18.25,340600.0,0.0,1.0,0.42313118973501,0.43505037817825,0.42313118973501,0.43505037817825,10899200.0,68.29268292682927,61.728395061728406,,67.37883283877349,0.42909078395663
1991-12-19,18.25,18.25,17.5,17.5,228100.0,0.0,1.0,0.43505037817825,0.43505037817825,0.41717159551339,0.41717159551339,7299200.0,32.47100802854594,42.56973022405123,100.0,46.42857142857143,0.42611098684581994
1991-12-20,17.5,18.25,17.5,18.0,163600.0,0.0,1.0,0.41717159551339,0.43505037817825,0.41717159551339,0.42909078395663,5235200.0,50.94461891231743,50.31245237006556,100.0,68.72955288985824,0.4267069462679819
1991-12-23,18.25,18.25,17.5,17.87,246700.0,0.0,1.0,0.43505037817825,0.43505037817825,0.41717159551339,0.42599179496139,7894400.0,47.319984961319875,49.84240207285478,100.0,51.43323472406406,0.4265877543835499
1991-12-24,17.62,19.25,17.5,19.25,222800.0,0.0,1.0,0.42003220073977,0.45888875506473,0.41717159551339,0.45888875506473,7129600.0,70.94905164564197,88.68803874748093,89.18753913498131,74.16097113128635,0.4312021830522899
1991-12-26,18.75,22.0,18.75,22.0,271000.0,0.0,1.0,0.44696956662149,0.52444429150255,0.44696956662149,0.52444429150255,8672000.0,85.1976080862791,107.20965074203913,90.34773120573489,101.80556972355402,0.4428574466085724
1991-12-27,22.25,22.25,20.75,21.25,199900.0,0.0,1.0,0.53040388572417,0.53040388572417,0.49464632039445,0.50656550883769,6396800.0,74.46995119243005,100.49899184909097,91.23092579927413,84.56193865446534,0.4499361201895855
1991-12-30,21.25,21.75,20.75,21.75,207100.0,0.0,1.0,0.50656550883769,0.51848469728093,0.49464632039445,0.51848469728093,6627200.0,76.58653999768185,101.39511086505871,91.7983059738985,102.10981189628876,0.4567909778987199
1991-12-31,21.75,25.0,21.5,24.75,392900.0,0.0,1.0,0.51848469728093,0.59595942216199,0.51252510305931,0.58999982794037,12572800.0,84.75387365365827,106.0633249319832,93.35550000600688,135.4007795288934,0.4689008733570518
1992-01-02,24.75,27.75,24.5,27.62,691300.0,0.0,1.0,0.58999982794037,0.66151495859981,0.58404023371875,0.65841596960457,22121600.0,88.7845418236609,108.7001563270085,94.74175082991052,193.9755973563803,0.4846937980443449
1992-01-03,27.75,28.5,27.0,28.0,190400.0,0.0,1.0,0.66151495859981,0.67939374126467,0.64363617593495,0.66747455282143,6092800.0,89.1919694539447,106.21557227506091,95.75747252760159,210.10845619386544,0.4987538561041207
1992-01-06,28.75,28.75,24.25,26.25,499600.0,0.0,1.0,0.68535333548629,0.68535333548629,0.57808063949713,0.62575739327009,15987200.0,75.5757894083643,90.16704596776319,79.29080968885839,147.61876413858792,0.5078255373302614
1992-01-07,26.0,26.75,25.25,25.5,154400.0,0.0,1.0,0.61979779904847,0.63767658171333,0.60191901638361,0.60787861060523,4940800.0,70.60128269580936,76.47259706933619,67.7316484180286,135.19245447606588,0.5205960963765899
1992-01-08,25.75,25.75,21.75,22.5,1150900.0,0.0,1.0,0.61383820482685,0.61383820482685,0.51848469728093,0.53636347994579,36828800.0,55.00519377297065,43.64847936603499,50.1721302737512,83.06924391142675,0.5286841171059314
1992-01-09,23.25,24.75,23.0,24.75,650300.0,0.0,1.0,0.55424226261065,0.58999982794037,0.54828266838903,0.58999982794037,20809600.0,61.81775632505468,38.099040457230586,37.73895989417918,104.8541087400757,0.5397519349460829
1992-01-10,25.0,25.25,23.25,24.0,248800.0,0.0,1.0,0.59595942216199,0.60191901638361,0.55424226261065,0.57212104527551,7961600.0,58.6310696585161,29.663285335847434,27.07511330008384,96.78716101301833,0.5508197527862343
1992-01-13,24.5,26.75,23.75,26.0,265600.0,0.0,1.0,0.58404023371875,0.63767658171333,0.56616145105389,0.61979779904847,8499200.0,63.96560691245129,43.81066898021518,24.06450136884433,105.0001546120783,0.5644416824356514
